0.39564E+03 0.55259E+00 0.00000E+01 228840 0 0 12723 0.32150E+02 0.00000E+01 0.39564E+03 0.00000E+01 0.00000E+01 0
1 390.97 10.43 1.3921 4843.3 390.97
2 391.96 3.7499 0.70602 1687.0 391.96
3 396.13 1.7479 0.46051 1056.1 396.13
4 397.8 10.286 1.3493 3895.0 397.8
5 396.03 3.7823 0.7048 1535.2 396.03
6 393.19 1.7413 0.46219 1093.8 393.19
7 404.05 10.157 1.3118 4661.8 404.05
8 399.59 3.9058 0.72134 1639.2 399.59
9 392.52 1.7314 0.46036 1054.0 392.52
10 407.34 10.755 1.3778 4896.0 407.34
11 400.36 3.762 0.69344 1713.1 400.36
12 394.45 1.7074 0.45174 993.79 394.45
13 396.95 10.581 1.3909 4332.5 396.95
14 395.51 3.7387 0.69759 1521.6 395.51
15 396.12 1.7243 0.45431 954.02 396.12
16 377.81 10.081 1.3923 4174.3 377.81
17 393.62 3.7868 0.70995 1737.1 393.62
18 396.26 1.7397 0.45818 1086.3 396.26
19 376.26 9.893 1.372 4305.6 376.26
20 395.6 3.7425 0.69815 1521.5 395.6
21 395.62 1.7249 0.45504 947.26 395.62
22 388.42 10.239 1.3755 4430.3 388.42
23 398.7 3.7563 0.69526 1607.1 398.7
24 393.9 1.7823 0.47222 1164.3 393.9
25 426.22 11.286 1.3818 4427.0 426.22
26 400.85 3.6152 0.66555 1370.4 400.85
27 398.81 1.6849 0.44091 942.69 398.81
28 389.4 10.293 1.3793 4774.3 389.4
29 389.44 3.6289 0.68767 1579.4 389.44
30 397.57 1.7164 0.45058 1105.1 397.57
31 391.92 10.075 1.3414 4560.8 391.92
32 398.25 3.7607 0.69687 1878.1 398.25
33 394.28 1.7663 0.46753 944.2 394.28
34 384.4 10.225 1.388 4722.1 384.4
35 397.3 3.8 0.70584 1532.3 397.3
36 397.22 1.7187 0.45156 1436.7 397.22
<lo_statistics>
<cumulated_time> 8.807272 </cumulated_time>
</lo_statistics>
