r_value,mZp_GeV,xsecXBR_pb
0.6666666666666666,2815.789473684211,0.021090881710223424
0.6666666666666666,2816.632515943332,0.020992063810644696
0.6666666666666666,2819.9962756819323,0.020336240846866725
0.6666666666666666,2820.4750049356353,0.01970090675753665
0.6666666666666666,2820.9537341893374,0.01908542144006686
0.6666666666666666,2821.43246344304,0.01848916478961645
0.6666666666666666,2822.2478870042833,0.017911536074332303
0.6666666666666666,2824.561403508772,0.017498308902736855
0.6666666666666666,2825.4142698888345,0.017351953330108378
0.6666666666666666,2828.214424859053,0.016809852774253637
0.6666666666666666,2828.9868836789,0.016284688237477973
0.6666666666666666,2829.2979462561543,0.015775930613623614
0.6666666666666666,2829.6090088334086,0.01528306732658768
0.6666666666666666,2829.9188907271787,0.0148056018138991
0.6666666666666666,2830.100294166952,0.014343053026429043
0.6666666666666666,2830.2816976067265,0.013894954943731374
0.6666666666666666,2830.4631010465005,0.013460856104524415
0.6666666666666666,2831.4318626189424,0.013040319151841302
0.6666666666666666,2833.3333333333335,0.012809762897347723
0.6666666666666666,2834.884429306361,0.012632920392390395
0.6666666666666666,2836.6147169878222,0.012238249369681924
0.6666666666666666,2836.747773928202,0.011855908450490893
0.6666666666666666,2836.880830868582,0.01148551242423938
0.6666666666666666,2837.501696326686,0.011126688114894732
0.6666666666666666,2840.816042493494,0.010779074004992725
0.6666666666666666,2842.105263157895,0.010653579625465183
0.6666666666666666,2844.3102606424277,0.0104423198714067
0.6666666666666666,2847.2731215129406,0.010116086432495808
0.6666666666666666,2850.235982383454,0.009800045006276945
0.6666666666666666,2850.877192982456,0.009709424713743718
0.6666666666666666,2852.576288869446,0.00949387717927582
0.6666666666666666,2852.834714092558,0.009197274485723637
0.6666666666666666,2852.954832608028,0.008909938096776107
0.6666666666666666,2854.717684073051,0.008631578519441796
0.6666666666666666,2857.6705458124557,0.008361915304916317
0.6666666666666666,2859.6491228070176,0.008185956458133452
0.6666666666666666,2860.62340755186,0.008100676766028598
0.6666666666666666,2863.022913212932,0.007847599703514606
0.6666666666666666,2863.3363643435773,0.007602429140842625
0.6666666666666666,2863.4269220920805,0.007364918067322966
0.6666666666666666,2863.489592514123,0.007134827189243392
0.6666666666666666,2864.098843081022,0.006911924688779366
0.6666666666666666,2867.416350071156,0.006695985990436289
0.6666666666666666,2868.421052631579,0.0066352075725516655
0.6666666666666666,2870.9136238380056,0.006486793534788508
0.6666666666666666,2874.4108976048556,0.006284136559286965
0.6666666666666666,2875.7482859142087,0.0060878108859147625
0.6666666666666666,2876.8465467111287,0.005897618715476719
0.6666666666666666,2877.1929824561407,0.005878331551698709
0.6666666666666666,2880.3242990216613,0.00571336842831558
0.6666666666666666,2883.8159707174937,0.005534874391254136
0.6666666666666666,2885.964912280702,0.005427803959901252
0.6666666666666666,2887.307642413326,0.005361956770568816
0.6666666666666666,2890.280443628315,0.005194441350806199
0.6666666666666666,2892.454305415921,0.005032159359259993
