Analysis,r_value,mZp_GeV,xsecXBR_pb
ATLAS-EXOT-2018-48,1.0,3268.8442211055276,-2.1628774059957983
ATLAS-EXOT-2018-48,1.0,3256.281407035176,-2.1592675779321606
ATLAS-EXOT-2018-48,1.0,3243.718592964824,-2.1555466113189032
ATLAS-EXOT-2018-48,1.0,3231.1557788944724,-2.1518375925058186
ATLAS-EXOT-2018-48,1.0,3225.006746480186,-2.1499673983162495
ATLAS-EXOT-2018-48,1.0,3218.592964824121,-2.1480166821095064
ATLAS-EXOT-2018-48,1.0,3206.030150753769,-2.1441957717131936
ATLAS-EXOT-2018-48,1.0,3193.467336683417,-2.1419746950734204
ATLAS-EXOT-2018-48,1.0,3180.9045226130656,-2.1412303880550683
ATLAS-EXOT-2018-48,1.0,3168.3417085427136,-2.140486081036716
ATLAS-EXOT-2018-48,1.0,3155.7788944723616,-2.139741774018364
ATLAS-EXOT-2018-48,1.0,3143.2160804020104,-2.138913870228299
ATLAS-EXOT-2018-48,1.0,3130.6532663316584,-2.1379869204886863
ATLAS-EXOT-2018-48,1.0,3118.0904522613064,-2.1369726375042597
ATLAS-EXOT-2018-48,1.0,3105.527638190955,-2.1359583545198326
ATLAS-EXOT-2018-48,1.0,3092.964824120603,-2.1361173993991023
ATLAS-EXOT-2018-48,1.0,3080.402010050251,-2.1371983447427048
ATLAS-EXOT-2018-48,1.0,3067.8391959798996,-2.1382792900863072
ATLAS-EXOT-2018-48,1.0,3055.276381909548,-2.1393602354299097
ATLAS-EXOT-2018-48,1.0,3042.713567839196,-2.140441180773512
ATLAS-EXOT-2018-48,1.0,3030.150753768844,-2.1415221261171142
ATLAS-EXOT-2018-48,1.0,3017.5879396984924,-2.142603071460717
ATLAS-EXOT-2018-48,1.0,3005.025125628141,-2.1436840168043196
ATLAS-EXOT-2018-48,1.0,2992.462311557789,-2.1448353675238168
ATLAS-EXOT-2018-48,1.0,2979.899497487437,-2.14596959603996
ATLAS-EXOT-2018-48,1.0,2967.3366834170856,-2.1471037550102006
ATLAS-EXOT-2018-48,1.0,2954.7738693467336,-2.148489870797223
ATLAS-EXOT-2018-48,1.0,2942.211055276382,-2.1498759865842447
ATLAS-EXOT-2018-48,1.0,2941.382561290688,-2.1499673983162495
ATLAS-EXOT-2018-48,1.0,2929.6482412060304,-2.151262102371267
ATLAS-EXOT-2018-48,1.0,2917.0854271356784,-2.1526482181582893
ATLAS-EXOT-2018-48,1.0,2904.522613065327,-2.154034333945311
ATLAS-EXOT-2018-48,1.0,2891.9597989949752,-2.1544772074341854
ATLAS-EXOT-2018-48,1.0,2879.3969849246237,-2.1543895071303507
ATLAS-EXOT-2018-48,1.0,2866.834170854271,-2.154301806826516
ATLAS-EXOT-2018-48,1.0,2854.2713567839196,-2.1542141065226814
ATLAS-EXOT-2018-48,1.0,2841.708542713568,-2.1541264062188468
ATLAS-EXOT-2018-48,1.0,2829.1457286432164,-2.1540387059150126
ATLAS-EXOT-2018-48,1.0,2816.5829145728644,-2.153951005611178
ATLAS-EXOT-2018-48,1.0,2804.0201005025124,-2.1538633053073433
ATLAS-EXOT-2018-48,1.0,2791.457286432161,-2.1537756050035086
ATLAS-EXOT-2018-48,1.0,2778.894472361809,-2.1536879046996744
ATLAS-EXOT-2018-48,1.0,2766.331658291457,-2.153595202669868
ATLAS-EXOT-2018-48,1.0,2753.7688442211056,-2.1534824711094305
ATLAS-EXOT-2018-48,1.0,2741.2060301507536,-2.153369423936504
ATLAS-EXOT-2018-48,1.0,2728.643216080402,-2.153253633400219
ATLAS-EXOT-2018-48,1.0,2716.0804020100504,-2.153135587477628
ATLAS-EXOT-2018-48,1.0,2703.5175879396984,-2.153017541555037
ATLAS-EXOT-2018-48,1.0,2692.460845490147,-2.1499673983162495
ATLAS-EXOT-2018-48,1.0,2690.954773869347,-2.149551929276225
ATLAS-EXOT-2018-48,1.0,2678.3919597989952,-2.1447844856366602
ATLAS-EXOT-2018-48,1.0,2665.829145728643,-2.1400170419970954
ATLAS-EXOT-2018-48,1.0,2653.2663316582916,-2.1352495983575306
ATLAS-EXOT-2018-48,1.0,2640.7035175879396,-2.130482154717966
ATLAS-EXOT-2018-48,1.0,2635.58152891633,-2.1285384188497405
ATLAS-EXOT-2018-48,1.0,2628.140703517588,-2.1257147110784014
ATLAS-EXOT-2018-48,1.0,2615.577889447236,-2.1209472674388365
ATLAS-EXOT-2018-48,1.0,2603.0150753768844,-2.1161798237992717
ATLAS-EXOT-2018-48,1.0,2590.452261306533,-2.1114123801597073
ATLAS-EXOT-2018-48,1.0,2579.11347074759,-2.1071094393832324
ATLAS-EXOT-2018-48,1.0,2577.889447236181,-2.106370478837163
ATLAS-EXOT-2018-48,1.0,2565.326633165829,-2.0968143640318067
ATLAS-EXOT-2018-48,1.0,2552.7638190954776,-2.086043629109618
ATLAS-EXOT-2018-48,1.0,2552.3402243195064,-2.0856804599167234
ATLAS-EXOT-2018-48,1.0,2540.2010050251256,-2.0756068508321235
ATLAS-EXOT-2018-48,1.0,2527.638190954774,-2.0651817291905528
ATLAS-EXOT-2018-48,1.0,2526.517192618186,-2.064251480450215
ATLAS-EXOT-2018-48,1.0,2515.075376884422,-2.0569382588715306
ATLAS-EXOT-2018-48,1.0,2502.5125628140704,-2.048908533075722
ATLAS-EXOT-2018-48,1.0,2492.990732113687,-2.042822500983706
ATLAS-EXOT-2018-48,1.0,2489.9497487437184,-2.0408788072799133
ATLAS-EXOT-2018-48,1.0,2477.386934673367,-2.032849081484105
ATLAS-EXOT-2018-48,1.0,2464.824120603015,-2.0248193556882965
ATLAS-EXOT-2018-48,1.0,2459.4642716091876,-2.0213935215171976
ATLAS-EXOT-2018-48,1.0,2452.261306532663,-2.016789629892488
ATLAS-EXOT-2018-48,1.0,2439.6984924623116,-2.0087599040966797
ATLAS-EXOT-2018-48,1.0,2427.13567839196,-2.000730178300871
ATLAS-EXOT-2018-48,1.0,2425.937811104688,-1.9999645420506886
ATLAS-EXOT-2018-48,1.0,2414.572864321608,-1.9927004525050624
ATLAS-EXOT-2018-48,1.0,2402.0100502512564,-1.984670726709254
ATLAS-EXOT-2018-48,1.0,2392.4113506001886,-1.97853556258418
ATLAS-EXOT-2018-48,1.0,2389.4472361809044,-1.9771067373114255
ATLAS-EXOT-2018-48,1.0,2376.884422110553,-1.970251866023569
ATLAS-EXOT-2018-48,1.0,2364.3216080402008,-1.9617583625396906
ATLAS-EXOT-2018-48,1.0,2357.761270511871,-1.9571065831176715
ATLAS-EXOT-2018-48,1.0,2351.758793969849,-1.9542177048767313
ATLAS-EXOT-2018-48,1.0,2339.1959798994976,-1.9484200909102591
ATLAS-EXOT-2018-48,1.0,2326.6331658291456,-1.94149957557934
ATLAS-EXOT-2018-48,1.0,2317.663863175019,-1.9356776036511625
ATLAS-EXOT-2018-48,1.0,2314.070351758794,-1.933380809016949
ATLAS-EXOT-2018-48,1.0,2301.5075376884424,-1.9253512800673187
ATLAS-EXOT-2018-48,1.0,2288.9447236180904,-1.9235394846929648
ATLAS-EXOT-2018-48,1.0,2276.381909547739,-1.9225755620788765
ATLAS-EXOT-2018-48,1.0,2263.819095477387,-1.9216116394647877
ATLAS-EXOT-2018-48,1.0,2251.256281407035,-1.920647716850699
ATLAS-EXOT-2018-48,1.0,2238.6934673366836,-1.9196837942366103
ATLAS-EXOT-2018-48,1.0,2226.130653266331,-1.9187198716225216
ATLAS-EXOT-2018-48,1.0,2213.56783919598,-1.9177559490084333
ATLAS-EXOT-2018-48,1.0,2201.005025125628,-1.9167920263943445
ATLAS-EXOT-2018-48,1.0,2188.4422110552764,-1.9158281037802556
ATLAS-EXOT-2018-48,1.0,2175.879396984925,-1.914864181166167
ATLAS-EXOT-2018-48,1.0,2167.8568360496065,-1.914248624184654
ATLAS-EXOT-2018-48,1.0,2163.316582914573,-1.9138964997996746
ATLAS-EXOT-2018-48,1.0,2150.753768844221,-1.9129012705549533
ATLAS-EXOT-2018-48,1.0,2138.190954773869,-1.9118678619661393
ATLAS-EXOT-2018-48,1.0,2125.6281407035176,-1.9105196288040172
ATLAS-EXOT-2018-48,1.0,2113.065326633166,-1.909171395641895
ATLAS-EXOT-2018-48,1.0,2100.502512562814,-1.907823162479773
ATLAS-EXOT-2018-48,1.0,2087.9396984924624,-1.8965932427123
ATLAS-EXOT-2018-48,1.0,2083.867510902642,-1.8928196447181453
ATLAS-EXOT-2018-48,1.0,2075.3768844221104,-1.884951586002937
ATLAS-EXOT-2018-48,1.0,2062.814070351759,-1.8733346630478935
ATLAS-EXOT-2018-48,1.0,2060.7429426838744,-1.8713906652516368
ATLAS-EXOT-2018-48,1.0,2050.251256281407,-1.861668272584212
ATLAS-EXOT-2018-48,1.0,2037.6884422110552,-1.8500341778303984
ATLAS-EXOT-2018-48,1.0,2037.6100549798261,-1.8499616857851278
ATLAS-EXOT-2018-48,1.0,2025.1256281407036,-1.8389877848267053
ATLAS-EXOT-2018-48,1.0,2014.2740242437335,-1.8285327063186192
ATLAS-EXOT-2018-48,1.0,2012.5628140703518,-1.8270598518259276
ATLAS-EXOT-2018-48,1.0,2000.0,-1.8167539743764949
ATLAS-EXOT-2018-48,1.0,4091.268429786487,-2.8885164687089624
ATLAS-EXOT-2018-48,1.0,4085.427135678392,-2.8879549310477968
ATLAS-EXOT-2018-48,1.0,4079.7228765813456,-2.8785527001775457
ATLAS-EXOT-2018-48,1.0,4072.8643216080404,-2.8726767814926903
ATLAS-EXOT-2018-48,1.0,4060.3015075376884,-2.861951638167509
ATLAS-EXOT-2018-48,1.0,4057.320049349414,-2.857123720711037
ATLAS-EXOT-2018-48,1.0,4047.738693467337,-2.8504337363708903
ATLAS-EXOT-2018-48,1.0,4036.4828162635317,-2.835694741244528
ATLAS-EXOT-2018-48,1.0,4120.169142738965,-2.9163847868827717
ATLAS-EXOT-2018-48,1.0,4110.552763819096,-2.911828351723123
ATLAS-EXOT-2018-48,1.0,4103.158374780947,-2.8999816796440543
ATLAS-EXOT-2018-48,1.0,4149.379309885585,-2.944780955547321
ATLAS-EXOT-2018-48,1.0,4148.24120603015,-2.944762535335641
ATLAS-EXOT-2018-48,1.0,4147.068486880817,-2.942839638577072
ATLAS-EXOT-2018-48,1.0,4135.678391959799,-2.934866661085379
ATLAS-EXOT-2018-48,1.0,4125.354930315603,-2.921410659110563
ATLAS-EXOT-2018-48,1.0,4177.970568643917,-2.972121423230386
ATLAS-EXOT-2018-48,1.0,4173.366834170854,-2.9716970193380012
ATLAS-EXOT-2018-48,1.0,4168.891077039655,-2.9642686180435804
ATLAS-EXOT-2018-48,1.0,4206.935975958391,-3.0001000936029163
ATLAS-EXOT-2018-48,1.0,4198.4924623115585,-2.9961850423646776
ATLAS-EXOT-2018-48,1.0,4191.976653186961,-2.985697597510089
ATLAS-EXOT-2018-48,1.0,4264.818907404694,-3.0559757577640636
ATLAS-EXOT-2018-48,1.0,4261.306532663317,-3.0556876068652956
ATLAS-EXOT-2018-48,1.0,4257.872385854237,-3.049984535909616
ATLAS-EXOT-2019-03,0.6666666666666666,3500.0,-2.4118969797012606
ATLAS-EXOT-2019-03,0.6666666666666666,3492.462311557789,-2.4113947495770702
ATLAS-EXOT-2019-03,0.6666666666666666,3491.0245571321007,-2.411298953154957
ATLAS-EXOT-2019-03,0.6666666666666666,3484.924623115578,-2.41089251945288
ATLAS-EXOT-2019-03,0.6666666666666666,3477.386934673367,-2.4103902893286904
ATLAS-EXOT-2019-03,0.6666666666666666,3469.849246231156,-2.4098880592044996
ATLAS-EXOT-2019-03,0.6666666666666666,3462.311557788945,-2.4093858290803096
ATLAS-EXOT-2019-03,0.6666666666666666,3454.7738693467336,-2.4088835989561193
ATLAS-EXOT-2019-03,0.6666666666666666,3447.2361809045224,-2.406348295239531
ATLAS-EXOT-2019-03,0.6666666666666666,3440.5806719498355,-2.3956387269902066
ATLAS-EXOT-2019-03,0.6666666666666666,3439.6984924623116,-2.387161438805425
ATLAS-EXOT-2019-03,0.6666666666666666,3438.951008077215,-2.3799785008254557
ATLAS-EXOT-2019-03,0.6666666666666666,3437.3213442045962,-2.364318274660706
ATLAS-EXOT-2019-03,0.6666666666666666,3435.6916803319764,-2.348658048495956
ATLAS-EXOT-2019-03,0.6666666666666666,3434.1276063189,-2.3329978223312056
ATLAS-EXOT-2019-03,0.6666666666666666,3439.698492462312,-2.3276415635097414
ATLAS-EXOT-2019-03,0.6666666666666666,3447.2361809045224,-2.323657565484234
ATLAS-EXOT-2019-03,0.6666666666666666,3454.7738693467336,-2.320467903156083
ATLAS-EXOT-2019-03,0.6666666666666666,3462.311557788945,-2.3178565486853664
ATLAS-EXOT-2019-03,0.6666666666666666,3463.99214458047,-2.317337596166455
ATLAS-EXOT-2019-03,0.6666666666666666,3462.311557788945,-2.3168102972655493
ATLAS-EXOT-2019-03,0.6666666666666666,3454.7738693467336,-2.31444528115868
ATLAS-EXOT-2019-03,0.6666666666666666,3447.2361809045224,-2.312080265051811
ATLAS-EXOT-2019-03,0.6666666666666666,3439.6984924623116,-2.3097152489449417
ATLAS-EXOT-2019-03,0.6666666666666666,3432.160804020101,-2.307350232838073
ATLAS-EXOT-2019-03,0.6666666666666666,3424.6231155778896,-2.304985216731204
ATLAS-EXOT-2019-03,0.6666666666666666,3417.0854271356784,-2.3026202006243346
ATLAS-EXOT-2019-03,0.6666666666666666,3414.080473610619,-2.3016773700017055
ATLAS-EXOT-2019-03,0.6666666666666666,3409.547738693467,-2.3002551845174657
ATLAS-EXOT-2019-03,0.6666666666666666,3402.0100502512564,-2.297890168410597
ATLAS-EXOT-2019-03,0.6666666666666666,3394.4723618090447,-2.2967896105554972
ATLAS-EXOT-2019-03,0.6666666666666666,3386.9346733668344,-2.296148855701042
ATLAS-EXOT-2019-03,0.6666666666666666,3379.396984924623,-2.295508100846586
ATLAS-EXOT-2019-03,0.6666666666666666,3371.859296482412,-2.294867345992131
ATLAS-EXOT-2019-03,0.6666666666666666,3364.3216080402008,-2.294226591137675
ATLAS-EXOT-2019-03,0.6666666666666666,3356.78391959799,-2.2935858362832198
ATLAS-EXOT-2019-03,0.6666666666666666,3349.2462311557792,-2.2929450814287637
ATLAS-EXOT-2019-03,0.6666666666666666,3341.708542713568,-2.289883532794709
ATLAS-EXOT-2019-03,0.6666666666666666,3337.74266940064,-2.2860171438369545
ATLAS-EXOT-2019-03,0.6666666666666666,3335.783118884462,-2.2703569176722045
ATLAS-EXOT-2019-03,0.6666666666666666,3334.170854271357,-2.2574721115545793
ATLAS-EXOT-2019-03,0.6666666666666666,3333.8235683682833,-2.254696691507454
ATLAS-EXOT-2019-03,0.6666666666666666,3331.8640178521055,-2.2390364653427035
ATLAS-EXOT-2019-03,0.6666666666666666,3329.9044673359267,-2.2233762391779535
ATLAS-EXOT-2019-03,0.6666666666666666,3329.903901677347,-2.2077160130132034
ATLAS-EXOT-2019-03,0.6666666666666666,3326.7292379284413,-2.192055786848453
ATLAS-EXOT-2019-03,0.6666666666666666,3326.6331658291456,-2.1920028219144503
ATLAS-EXOT-2019-03,0.6666666666666666,3319.0954773869344,-2.1878472640178126
ATLAS-EXOT-2019-03,0.6666666666666666,3311.5577889447236,-2.183691706121175
ATLAS-EXOT-2019-03,0.6666666666666666,3304.0201005025133,-2.1795361482245372
ATLAS-EXOT-2019-03,0.6666666666666666,3296.4824120603016,-2.177013382082356
ATLAS-EXOT-2019-03,0.6666666666666666,3289.3911762211947,-2.1763955606837024
ATLAS-EXOT-2019-03,0.6666666666666666,3288.9447236180904,-2.176356663659553
ATLAS-EXOT-2019-03,0.6666666666666666,3281.407035175879,-2.17569994523675
ATLAS-EXOT-2019-03,0.6666666666666666,3273.8693467336684,-2.1750432268139477
ATLAS-EXOT-2019-03,0.6666666666666666,3266.3316582914576,-2.1743865083911444
ATLAS-EXOT-2019-03,0.6666666666666666,3258.7939698492464,-2.1733175158987525
ATLAS-EXOT-2019-03,0.6666666666666666,3251.256281407035,-2.168372604109311
ATLAS-EXOT-2019-03,0.6666666666666666,3246.5934918880525,-2.160735334518952
ATLAS-EXOT-2019-03,0.6666666666666666,3244.372951477417,-2.145075108354202
ATLAS-EXOT-2019-03,0.6666666666666666,3243.718592964824,-2.1422639461701394
ATLAS-EXOT-2019-03,0.6666666666666666,3240.7276967289945,-2.129414882189452
ATLAS-EXOT-2019-03,0.6666666666666666,3237.082441980572,-2.1137546560247014
ATLAS-EXOT-2019-03,0.6666666666666666,3236.1809045226128,-2.1098815987318624
ATLAS-EXOT-2019-03,0.6666666666666666,3233.437187232149,-2.098094429859951
ATLAS-EXOT-2019-03,0.6666666666666666,3229.223739146803,-2.0824342036952004
ATLAS-EXOT-2019-03,0.6666666666666666,3228.643216080402,-2.081722797357285
ATLAS-EXOT-2019-03,0.6666666666666666,3221.1055276381912,-2.080961868548704
ATLAS-EXOT-2019-03,0.6666666666666666,3213.56783919598,-2.0801358836424306
ATLAS-EXOT-2019-03,0.6666666666666666,3206.030150753769,-2.0747762756902732
ATLAS-EXOT-2019-03,0.6666666666666666,3202.383418376038,-2.0667739775304503
ATLAS-EXOT-2019-03,0.6666666666666666,3198.4924623115576,-2.0633009899457124
ATLAS-EXOT-2019-03,0.6666666666666666,3190.954773869347,-2.062674657675096
ATLAS-EXOT-2019-03,0.6666666666666666,3183.417085427136,-2.0619151070439106
ATLAS-EXOT-2019-03,0.6666666666666666,3175.879396984925,-2.060974777574752
ATLAS-EXOT-2019-03,0.6666666666666666,3168.3417085427136,-2.0597804111625573
ATLAS-EXOT-2019-03,0.6666666666666666,3160.8040201005024,-2.0582129854986135
ATLAS-EXOT-2019-03,0.6666666666666666,3153.266331658291,-2.0560653640596205
ATLAS-EXOT-2019-03,0.6666666666666666,3145.7286432160804,-2.052700624855331
ATLAS-EXOT-2019-03,0.6666666666666666,3143.3211561631188,-2.0511137513657003
ATLAS-EXOT-2019-03,0.6666666666666666,3145.7286432160804,-2.0413715595340536
ATLAS-EXOT-2019-03,0.6666666666666666,3153.266331658291,-2.0363101732803934
ATLAS-EXOT-2019-03,0.6666666666666666,3157.7147035670205,-2.03545352520095
ATLAS-EXOT-2019-03,0.6666666666666666,3153.266331658291,-2.034645982818695
ATLAS-EXOT-2019-03,0.6666666666666666,3145.72864321608,-2.033277616367731
ATLAS-EXOT-2019-03,0.6666666666666666,3138.1909547738696,-2.0319092499167666
ATLAS-EXOT-2019-03,0.6666666666666666,3130.6532663316584,-2.0305408834658025
ATLAS-EXOT-2019-03,0.6666666666666666,3123.115577889447,-2.029172517014838
ATLAS-EXOT-2019-03,0.6666666666666666,3115.577889447236,-2.027804150563874
ATLAS-EXOT-2019-03,0.6666666666666666,3108.040201005025,-2.02643578411291
ATLAS-EXOT-2019-03,0.6666666666666666,3100.5025125628135,-2.025067417661946
ATLAS-EXOT-2019-03,0.6666666666666666,3092.964824120603,-2.0245694163362216
ATLAS-EXOT-2019-03,0.6666666666666666,3085.427135678392,-2.024133583948015
ATLAS-EXOT-2019-03,0.6666666666666666,3077.889447236181,-2.023697751559808
ATLAS-EXOT-2019-03,0.6666666666666666,3070.3517587939696,-2.0232619191716013
ATLAS-EXOT-2019-03,0.6666666666666666,3062.814070351759,-2.022826086783394
ATLAS-EXOT-2019-03,0.6666666666666666,3055.276381909548,-2.0223902543951873
ATLAS-EXOT-2019-03,0.6666666666666666,3047.738693467337,-2.0219544220069805
ATLAS-EXOT-2019-03,0.6666666666666666,3040.201005025125,-2.0215185896187737
ATLAS-EXOT-2019-03,0.6666666666666666,3032.6633165829144,-2.021082757230567
ATLAS-EXOT-2019-03,0.6666666666666666,3025.1256281407036,-2.02064692484236
ATLAS-EXOT-2019-03,0.6666666666666666,3017.5879396984924,-2.0202110924541534
ATLAS-EXOT-2019-03,0.6666666666666666,3010.3622338928726,-2.0197932990361993
ATLAS-EXOT-2019-03,0.6666666666666666,3010.0502512562816,-2.0197752280679686
ATLAS-EXOT-2019-03,0.6666666666666666,3002.5125628140704,-2.0191786726127066
ATLAS-EXOT-2019-03,0.6666666666666666,2994.974874371859,-2.017934608088688
ATLAS-EXOT-2019-03,0.6666666666666666,2987.4371859296484,-2.0137376830728195
ATLAS-EXOT-2019-03,0.6666666666666666,2983.9187425730615,-2.004133072871449
ATLAS-EXOT-2019-03,0.6666666666666666,2982.7487752898187,-1.9884728467066988
ATLAS-EXOT-2019-03,0.6666666666666666,2981.578808006576,-1.9728126205419485
ATLAS-EXOT-2019-03,0.6666666666666666,2980.4088407233326,-1.9571523943771982
ATLAS-EXOT-2019-03,0.6666666666666666,2987.437185929649,-1.9493925145026398
ATLAS-EXOT-2019-03,0.6666666666666666,2994.974874371859,-1.9453557864233095
ATLAS-EXOT-2019-03,0.6666666666666666,3002.5125628140704,-1.9430177771970762
ATLAS-EXOT-2019-03,0.6666666666666666,3010.0502512562816,-1.9414926106279873
ATLAS-EXOT-2019-03,0.6666666666666666,3010.052897985616,-1.941492168212448
ATLAS-EXOT-2019-03,0.6666666666666666,3017.5879396984924,-1.9388327415516535
ATLAS-EXOT-2019-03,0.6666666666666666,3025.1256281407036,-1.9354014297885347
ATLAS-EXOT-2019-03,0.6666666666666666,3030.566692942142,-1.9258319420476977
ATLAS-EXOT-2019-03,0.6666666666666666,3032.6633165829144,-1.9119168504460597
ATLAS-EXOT-2019-03,0.6666666666666666,3033.319114287391,-1.9101717158829474
ATLAS-EXOT-2019-03,0.6666666666666666,3032.6633165829144,-1.9082616851095158
ATLAS-EXOT-2019-03,0.6666666666666666,3027.942268786635,-1.8945114897181967
ATLAS-EXOT-2019-03,0.6666666666666666,3025.1256281407036,-1.886307938112723
ATLAS-EXOT-2019-03,0.6666666666666666,3022.5654232858788,-1.8788512635534467
ATLAS-EXOT-2019-03,0.6666666666666666,3017.5879396984924,-1.877630370685285
ATLAS-EXOT-2019-03,0.6666666666666666,3010.0502512562816,-1.87420926885452
ATLAS-EXOT-2019-03,0.6666666666666666,3002.5125628140704,-1.8636046277109186
ATLAS-EXOT-2019-03,0.6666666666666666,3002.33239257752,-1.8631910373886964
ATLAS-EXOT-2019-03,0.6666666666666666,2994.974874371859,-1.8590013345543996
ATLAS-EXOT-2019-03,0.6666666666666666,2987.4371859296484,-1.8556035864625977
ATLAS-EXOT-2019-03,0.6666666666666666,2979.899497487437,-1.8485119548849642
ATLAS-EXOT-2019-03,0.6666666666666666,2979.2552750388563,-1.8475308112239461
ATLAS-EXOT-2019-03,0.6666666666666666,2972.3618090452264,-1.8428608840515643
ATLAS-EXOT-2019-03,0.6666666666666666,2964.824120603015,-1.8384002419231988
ATLAS-EXOT-2019-03,0.6666666666666666,2957.286432160804,-1.8330499747829905
ATLAS-EXOT-2019-03,0.6666666666666666,2956.1385898027984,-1.8318705850591956
ATLAS-EXOT-2019-03,0.6666666666666666,2949.748743718593,-1.827541831441851
ATLAS-EXOT-2019-03,0.6666666666666666,2942.211055276382,-1.8224354805719467
ATLAS-EXOT-2019-03,0.6666666666666666,2934.673366834171,-1.8174906628086953
ATLAS-EXOT-2019-03,0.6666666666666666,2933.0219045667413,-1.8162103588944456
ATLAS-EXOT-2019-03,0.6666666666666666,2927.13567839196,-1.812222778832138
ATLAS-EXOT-2019-03,0.6666666666666666,2919.597989949749,-1.8071164279622334
ATLAS-EXOT-2019-03,0.6666666666666666,2912.0603015075376,-1.8020100770923289
ATLAS-EXOT-2019-03,0.6666666666666666,2909.905219330683,-1.800550132729695
ATLAS-EXOT-2019-03,0.6666666666666666,2904.522613065327,-1.7969037262224248
ATLAS-EXOT-2019-03,0.6666666666666666,2896.9849246231156,-1.7936993536599934
ATLAS-EXOT-2019-03,0.6666666666666666,2889.4472361809044,-1.7933479485587722
ATLAS-EXOT-2019-03,0.6666666666666666,2881.9095477386936,-1.792996543457551
ATLAS-EXOT-2019-03,0.6666666666666666,2874.3718592964824,-1.7926451383563298
ATLAS-EXOT-2019-03,0.6666666666666666,2866.834170854271,-1.7922937332551083
ATLAS-EXOT-2019-03,0.6666666666666666,2859.2964824120604,-1.791942328153887
ATLAS-EXOT-2019-03,0.6666666666666666,2851.758793969849,-1.7915909230526657
ATLAS-EXOT-2019-03,0.6666666666666666,2844.2211055276384,-1.7912395179514444
ATLAS-EXOT-2019-03,0.6666666666666666,2836.683417085427,-1.7908881128502232
ATLAS-EXOT-2019-03,0.6666666666666666,2829.145728643216,-1.7905367077490018
ATLAS-EXOT-2019-03,0.6666666666666666,2821.6080402010048,-1.7901853026477805
ATLAS-EXOT-2019-03,0.6666666666666666,2814.070351758794,-1.789833897546559
ATLAS-EXOT-2019-03,0.6666666666666666,2806.5326633165832,-1.789482492445338
ATLAS-EXOT-2019-03,0.6666666666666666,2798.994974874372,-1.7891310873441166
ATLAS-EXOT-2019-03,0.6666666666666666,2791.457286432161,-1.7887796822428954
ATLAS-EXOT-2019-03,0.6666666666666666,2783.91959798995,-1.787260316940838
ATLAS-EXOT-2019-03,0.6666666666666666,2777.4165741982315,-1.784889906564945
ATLAS-EXOT-2019-03,0.6666666666666666,2776.381909547739,-1.7756149254903613
ATLAS-EXOT-2019-03,0.6666666666666666,2775.669607568209,-1.7692296804001946
ATLAS-EXOT-2019-03,0.6666666666666666,2773.9226409381863,-1.7535694542354445
ATLAS-EXOT-2019-03,0.6666666666666666,2772.1756743081637,-1.737909228070694
ATLAS-EXOT-2019-03,0.6666666666666666,2770.4287076781407,-1.7222490019059435
ATLAS-EXOT-2019-03,0.6666666666666666,2770.278986923153,-1.7065887757411935
ATLAS-EXOT-2019-03,0.6666666666666666,2776.381909547739,-1.7048946919985113
ATLAS-EXOT-2019-03,0.6666666666666666,2783.9195979899496,-1.702693158420998
ATLAS-EXOT-2019-03,0.6666666666666666,2791.457286432161,-1.7005915143630679
ATLAS-EXOT-2019-03,0.6666666666666666,2798.994974874372,-1.6983126858388902
ATLAS-EXOT-2019-03,0.6666666666666666,2806.532663316583,-1.6957028286467533
ATLAS-EXOT-2019-03,0.6666666666666666,2814.070351758794,-1.692789763847065
ATLAS-EXOT-2019-03,0.6666666666666666,2817.9709996152806,-1.690928549576443
ATLAS-EXOT-2019-03,0.6666666666666666,2814.070351758794,-1.6840405777569392
ATLAS-EXOT-2019-03,0.6666666666666666,2809.1026376035975,-1.675268323411693
ATLAS-EXOT-2019-03,0.6666666666666666,2806.532663316583,-1.6707301258821805
ATLAS-EXOT-2019-03,0.6666666666666666,2800.234275591914,-1.6596080972469425
ATLAS-EXOT-2019-03,0.6666666666666666,2798.994974874372,-1.6574196740074225
ATLAS-EXOT-2019-03,0.6666666666666666,2791.457286432161,-1.6441092221326639
ATLAS-EXOT-2019-03,0.6666666666666666,2791.3659135802304,-1.643947871082192
ATLAS-EXOT-2019-03,0.6666666666666666,2783.9195979899496,-1.630798770257905
ATLAS-EXOT-2019-03,0.6666666666666666,2782.497551568547,-1.628287644917442
ATLAS-EXOT-2019-03,0.6666666666666666,2776.381909547739,-1.6278191889999607
ATLAS-EXOT-2019-03,0.6666666666666666,2769.021796126715,-1.6126274187526914
ATLAS-EXOT-2019-03,0.6666666666666666,2768.8442211055276,-1.6122263057067865
ATLAS-EXOT-2019-03,0.6666666666666666,2761.306532663317,-1.6117463726317285
ATLAS-EXOT-2019-03,0.6666666666666666,2753.7688442211056,-1.6113791873354297
ATLAS-EXOT-2019-03,0.6666666666666666,2746.7947178507948,-1.5969671925879414
ATLAS-EXOT-2019-03,0.6666666666666666,2746.2311557788944,-1.5957212216763454
ATLAS-EXOT-2019-03,0.6666666666666666,2738.693467336683,-1.5954196458178362
ATLAS-EXOT-2019-03,0.6666666666666666,2731.866214572989,-1.581306966423191
ATLAS-EXOT-2019-03,0.6666666666666666,2731.1557788944724,-1.579737076202862
ATLAS-EXOT-2019-03,0.6666666666666666,2723.618090452261,-1.5794915387244919
