   1.7709970421078445E-004   1.3936113537651086E-006   1.7709970421077488E-004   1.3936113537651580E-006           2       13122   59.6500549    
   9.8074944647156115E-006   3.8165978929738963E-007   9.8074944647155895E-006   3.8165978929738963E-007           2       13122   59.6500549    
   1.0152060426791795E-005   4.3855513657136191E-007   1.0152060426791211E-005   4.3855513657136244E-007           2       13122   59.6500549    
   4.0323526219291035E-005   8.3294874246426479E-007   4.0323526219289341E-005   8.3294874246426786E-007           2       13122   59.6500549    
   3.8239687359430757E-005   8.0978103384067075E-007   3.8239687359428663E-005   8.0978103384067510E-007           2       13122   59.6500549    
   4.0112711577872646E-005   7.8017106410228656E-007   4.0112711577871887E-005   7.8017106410228899E-007           2       13122   59.6500549    
   3.8464224162682621E-005   8.1947776991132580E-007   3.8464224162678189E-005   8.1947776991133343E-007           2       13122   59.6500549    
