0.10904E-05 0.11897E-08 0.00000E+01 223716 0 0 12755 0.11700E+11 0.00000E+01 -0.10904E-05 0.00000E+01 0.00000E+01 0
1 1.0961e-06 2.3281e-08 1.0959 7.2721e-06 -1.0961e-06
2 1.0936e-06 9.0849e-09 0.60616 4.2855e-06 -1.0936e-06
3 1.0924e-06 4.4497e-09 0.42032 4.3928e-06 -1.0924e-06
4 1.1146e-06 2.3609e-08 1.0928 6.6964e-06 -1.1146e-06
5 1.0889e-06 9.0276e-09 0.60493 5.043e-06 -1.0889e-06
6 1.0941e-06 4.394e-09 0.4144 3.7642e-06 -1.0941e-06
7 1.0904e-06 2.295e-08 1.0859 7.6701e-06 -1.0904e-06
8 1.1e-06 9.3005e-09 0.61695 5.0771e-06 -1.1e-06
9 1.0868e-06 4.4735e-09 0.42474 3.7177e-06 -1.0868e-06
10 1.0708e-06 2.2625e-08 1.0902 6.7274e-06 -1.0708e-06
11 1.0917e-06 9.3211e-09 0.62299 5.2433e-06 -1.0917e-06
12 1.0908e-06 4.4557e-09 0.42149 3.4417e-06 -1.0908e-06
13 1.1031e-06 2.3474e-08 1.098 7.4927e-06 -1.1031e-06
14 1.0795e-06 9.1637e-09 0.61941 5.3693e-06 -1.0795e-06
15 1.0856e-06 4.321e-09 0.41072 3.1582e-06 -1.0856e-06
16 1.1107e-06 2.3189e-08 1.0772 7.3281e-06 -1.1107e-06
17 1.0994e-06 9.1122e-09 0.60476 4.8495e-06 -1.0994e-06
18 1.0889e-06 4.4461e-09 0.42132 3.6044e-06 -1.0889e-06
19 1.0925e-06 2.3533e-08 1.1114 7.5945e-06 -1.0925e-06
20 1.0829e-06 9.0969e-09 0.61297 5.5567e-06 -1.0829e-06
21 1.0979e-06 4.4232e-09 0.41575 3.4118e-06 -1.0979e-06
22 1.1265e-06 2.3055e-08 1.0559 6.3837e-06 -1.1265e-06
23 1.0816e-06 9.1174e-09 0.61506 4.1373e-06 -1.0816e-06
24 1.0976e-06 4.3831e-09 0.41207 3.5668e-06 -1.0976e-06
25 1.0979e-06 2.3522e-08 1.1053 7.6141e-06 -1.0979e-06
26 1.0976e-06 9.2589e-09 0.61551 5.0874e-06 -1.0976e-06
27 1.0866e-06 4.4399e-09 0.42163 3.3076e-06 -1.0866e-06
28 1.0968e-06 2.3768e-08 1.1181 7.4679e-06 -1.0968e-06
29 1.0815e-06 9.3594e-09 0.63147 5.4866e-06 -1.0815e-06
30 1.0876e-06 4.3933e-09 0.41684 3.3194e-06 -1.0876e-06
31 1.089e-06 2.3568e-08 1.1166 7.7205e-06 -1.089e-06
32 1.1006e-06 9.2311e-09 0.61196 4.6486e-06 -1.1006e-06
33 1.0869e-06 4.3405e-09 0.41208 3.224e-06 -1.0869e-06
34 1.0776e-06 2.3211e-08 1.1113 7.4534e-06 -1.0776e-06
35 1.0817e-06 9.4712e-09 0.6389 5.6717e-06 -1.0817e-06
36 1.0876e-06 4.3758e-09 0.41517 3.5495e-06 -1.0876e-06
<lo_statistics>
<cumulated_time> 13.206195 </cumulated_time>
</lo_statistics>
